Status,Nombre linea,Nombre Variedad,Ciclo,Pedigree,Genealogia,CRIADERO,Origen,grupo
Linea,J13124,,Long,J03006/ONIX//ACA601,AIT:29693-2J-0J-0J-2J-2J-0J,INTA,J2012-71138,3
Linea,J13125,,Long,JN03016/T00114//BI2004,AIT:29723-6J-0J-0J-2J-2J-0J,INTA,J2012-71141,3
Linea,J13126,,Long,JN03016/T00114//BI2004,AIT:29723-6J-0J-0J-2J-3J-0J,INTA,J2012-71142,3
Linea,J13127,,Long,JN03016/T00114//BI2004,AIT:29723-6J-0J-0J-4J-2J-0J,INTA,J2012-71143,3
Linea,J13128,,Long,JN03016/T00114//BI2004,AIT:29723-6J-0J-0J-4J-3J-0J,INTA,J2012-71144,3
Linea,J13129,,Long,JN04016/R04029//BI2004,AIT:29750-3J-0J-0J-2J-4J-0J,INTA,J2012-71154,3
Linea,J13130,,Long,JUP/ZP//COC/3/PVN/4/GEN/5/W95026/6/BCHRR/BORL\'S\',Bw:6872-0-4J-0J-0J-3J-2J-0J,INTA,J2012-71163,3
Linea,J13131,,Long,PICC/BIB2001\'S\'//BI3000,Bw:6902-0-3J-0J-0J-2J-3J-0J,INTA,J2012-71166,3
Linea,J13132,,Long,MBJP/BI3000//BI2004,AIT:29552-2J-0J-0J-2J-2J-0J,INTA,J2012-71184,3
Linea,J13133,,Long,B13002/R04008,AI:29315-3J-0J-0J-2J-2J-0J,INTA,J2012-71192,3
Linea,J13134,,Long,J03006/PIGAU//T00115,AIT:29694-6J-0J-0J-1J-2J-0J,INTA,J2012-71193,3
Linea,J13135,,Long,J03006/PIGAU//T00115,AIT:29694-6J-0J-0J-1J-3J-0J,INTA,J2012-71194,3
Linea,J13136,,Long,JN04004/JN02010//BAG19,AIT:29726-3J-0J-0J-4J-3J-0J,INTA,J2012-71203,3
Linea,J13137,,Long,J03004/BI1000//R04004,AIT:29684-6J-0J-0J-2J-4J-0J,INTA,J2012-71216,3
Linea,J13138,,Long,R04003/BI1001//T00115,AIT:29778-3J-0J-0J-4J-2J-0J,INTA,J2012-71227,3
Linea,J13139,,Intermediate,BI3004/P04836,AI:29896-0J-0J-5J-2J-0J,INTA,J2012-61207,3
Linea,J13140,,Intermediate,BI3004/P04836,AI:29896-0J-0J-8J-3J-0J,INTA,J2012-61210,3
Linea,J13141,,Intermediate,BI3004/P04836,AI:29896-0J-0J-9J-2J-0J,INTA,J2012-61212,3
Linea,J13142,,Intermediate,BI3004/P04836,AI:29896-0J-0J-9J-3J-0J,INTA,J2012-61213,3
Linea,J13143,,Intermediate,BAGP13/KLPRT//T00114,AIT:30279-0J-0J-6J-5J-0J,INTA,J2012-61233,3
Linea,J13144,,Intermediate,BAG19/BI1000//JN04014,AIT:30292-0J-0J-2J-4J-0J,INTA,J2012-61246,3
Linea,J13145,,Intermediate,BAG19/BI1000//T00114,AIT:30293-0J-0J-2J-5J-0J,INTA,J2012-61250,3
Linea,J13146,,Intermediate,BAG19/CRNX//JN04014,AIT:30298-0J-0J-4J-2J-0J,INTA,J2012-61255,3
Linea,J13147,,Intermediate,BAG19/CRNX//JN04014,AIT:30298-0J-0J-4J-3J-0J,INTA,J2012-61256,3
Linea,J13148,,Intermediate,BI3000/ITZA//BI2006,AIT:30320-0J-0J-2J-4J-0J,INTA,J2012-61277,3
Linea,J13149,,Intermediate,BI3000/ITZA//BI2006,AIT:30320-0J-0J-2J-5J-0J,INTA,J2012-61278,3
Linea,J13150,,Intermediate,BI1001/BBIG//BI2004,AIT:30335-0J-0J-2J-3J-0J,INTA,J2012-61283,3
Linea,J13151,,Intermediate,BI1002/BAGP13//JN04016,AIT:30348-0J-0J-2J-2J-0J,INTA,J2012-61286,3
Linea,J13152,,Long,BI1002/BAGP13//JN04016,AIT:30348-0J-0J-2J-3J-0J,INTA,CRIADERO,3
Linea,J13153,,Intermediate,ONIX/R04004//P04736,AIT:30377-0J-0J-5J-3J-0J,INTA,J2012-61322,3
Linea,J13154,,Intermediate,ONIX/R04004//P04736,AIT:30377-0J-0J-5J-4J-0J,INTA,J2012-61323,3
Linea,J13155,,Intermediate,ICNDR/KLCAS//JN04016,AIT:30391-0J-0J-3J-2J-0J,INTA,J2012-61343,3
Linea,J13156,,Intermediate,ICNDR/KLCAS//JN04016,AIT:30391-0J-0J-6J-5J-0J,INTA,J2012-61349,3
Linea,J13157,,Long,B11001/R04008//BAGP11,AIT:30408-0J-0J-3J-2J-0J,INTA,CRIADERO,3
Linea,J13158,,Long,B11001/R04008//BAGP11,AIT:30408-0J-0J-3J-3J-0J,INTA,CRIADERO,3
Linea,J13159,,Intermediate,B11001/R04008//BAGP11,AIT:30408-0J-0J-3J-4J-0J,INTA,J2012-61364,3
Linea,J13160,,Intermediate,JN04014/R04006//ACA303,AIT:30443-0J-0J-4J-2J-0J,INTA,J2012-61385,3
Linea,J13161,,Intermediate,BI2004/JN04014//ONIX,AIT:30468-0J-0J-2J-2J-0J,INTA,J2012-61395,3
Linea,J13162,,Intermediate,ARCHE/T00124//JN04014,AIT:30483-0J-0J-2J-4J-0J,INTA,J2012-61401,3
Linea,J13163,,Intermediate,ARCHE/T00124//JN04014,AIT:30483-0J-0J-2J-7J-0J,INTA,J2012-61404,3
Linea,J13164,,Intermediate,ARCHE/T00124//JN04014,AIT:30483-0J-0J-2J-8J-0J,INTA,J2012-61405,3
Linea,J13165,,Intermediate,SOISSON/BI1001//JN04016,AIT:30484-0J-0J-2J-2J-0J,INTA,J2012-61407,3
Linea,J13166,,Intermediate,SOISSON/BI1001//JN04016,AIT:30484-0J-0J-2J-3J-0J,INTA,J2012-61408,3
Linea,J13167,,Intermediate,SOISSON/BI1001//JN04016,AIT:30484-0J-0J-2J-4J-0J,INTA,J2012-61409,3
Linea,J13168,,Intermediate,B11001/ITCZ,Bw:7141-0J-0J-2J-2J-0J,INTA,J2012-61430,3
Linea,J13169,,Intermediate,DESCONOCIDO,Bw:-0J-0J-3J-4J-0J,INTA,J2012-71321,3
Linea,J13170,,Intermediate,R04004/P04815,AI:29482-2J-0J-0J-2J-3J-0J,INTA,J2012-71339,3
Linea,J13171,,Intermediate,B13002/R04008,AI:29315-3J-0J-0J-3J-2J-0J,INTA,J2012-71362,3
Linea,J13172,,Intermediate,B13002/R04002,AI:29313-6J-0J-0J-2J-2J-0J,INTA,J2012-71363,3
Linea,J13173,,Intermediate,R04003/KLCAS,AI:29462-7J-0J-0J-4J-3J-0J,INTA,J2012-71375,3
Linea,J13174,,Intermediate,BI1002/BI3000//BI3004,AIT:29618-6J-0J-0J-2J-2J-0J,INTA,J2012-71388,3
Linea,J13175,,Intermediate,J02011/ONIX//R04002,AIT:29655-4J-0J-0J-2J-2J-0J,INTA,J2012-71393,3
Linea,J13176,,Intermediate,J02011/ONIX//R04002,AIT:29655-4J-0J-0J-2J-4J-0J,INTA,J2012-71395,3
Linea,J13177,,Intermediate,J03006/PIGAU//T00115,AIT:29694-6J-0J-0J-2J-2J-0J,INTA,J2012-71399,3
Linea,J13178,,Intermediate,J03012/J03004//R04003,AIT:29702-3J-0J-0J-2J-2J-0J,INTA,J2012-71402,3
Linea,J13179,,Intermediate,B11001/BAGP11,Bw:6967-0-6J-0J-0J-2J-2J-0J,INTA,J2012-71422,3
Linea,J13180,,Intermediate,BAG13/BMLVO,AI:29811-0J-0J-0MI-2J-2J-0J,INTA,J2012-71427,3
Linea,J13181,,Intermediate,BAG13/BMLVO,AI:29811-0J-0J-0MI-4J-2J-0J,INTA,J2012-71428,3
Linea,J13182,,Intermediate,B10901/R04010,AI:29277-4J-0J-0J-2J-2J-0J,INTA,J2012-71434,3
Linea,J13183,,Intermediate,R04006/T00114,AI:29491-2J-0J-0J-2J-2J-0J,INTA,J2012-71435,3
Linea,J13184,,Intermediate,R04006/T00114,AI:29491-2J-0J-0J-2J-3J-0J,INTA,J2012-71436,3
Linea,J13185,,Intermediate,R04006/T00114,AI:29491-2J-0J-0J-2J-4J-0J,INTA,J2012-71437,3
Linea,J13186,,Intermediate,R04006/T00114,AI:29491-2J-0J-0J-2J-5J-0J,INTA,J2012-71438,3
Linea,J13187,,Long,R04006/T00114,AI:29491-2J-0J-0J-3J-2J-0J,INTA,CRIADERO,3
Linea,J13188,,Intermediate,KLPRT/ONIX//R04002,AIT:29586-6J-0J-0J-2J-2J-0J,INTA,J2012-71441,3
Linea,J13189,,Intermediate,J03004/V00770//ACA601,AIT:29688-5J-0J-0J-2J-2J-0J,INTA,J2012-71444,3
Linea,J13190,,Intermediate,JN03016/BI1002//BI1002,AIT:29722-4J-0J-0J-3J-2J-0J,INTA,J2012-71449,3
Linea,J13191,,Intermediate,R04003/BI1001//T00115,AIT:29778-3J-0J-0J-3J-2J-0J,INTA,J2012-71456,3
Linea,J13192,,Intermediate,R04003/BI1001//T00115,AIT:29778-3J-0J-0J-3J-3J-0J,INTA,J2012-71457,3
Linea,J13193,,Long,BAGP11/B08102//BAGP11,AIT:30863-J218-J1-J1-J1-J0,INTA,J2012-65018,3
Linea,J13194,,Long,BAGP11/B08102//BAGP11,AIT:30863-J219-J1-J1-J1-J0,INTA,J2012-65019,3
Linea,J13195,,Long,BAGP11/B08102//BAGP11,AIT:30863-J224-J1-J1-J1-J0,INTA,J2012-65024,3
Linea,J13196,,Long,BAG19/BI1006//BAG19,AIT:30867-J224-J1-J1-J1-J0,INTA,J2012-65124,3
Linea,J13198,,Long,BAG19/BI1006//BAG19,AIT:30867-J228-J1-J1-J1-J0,INTA,J2012-65128,3
Linea,J13199,,Long,BAG19/BI1006//BAG19,AIT:30867-J233-J1-J1-J1-J0,INTA,J2012-65133,3
Linea,J13200,,Long,BAG19/BI1006//BAG19,AIT:30867-J234-J1-J1-J1-J0,INTA,J2012-65134,3
Linea,J13201,,Long,BAG19/BI1006//BAG19,AIT:30867-J236-J1-J1-J1-J0,INTA,J2012-65136,3
Linea,J13202,,Long,BAG19/BI1006//BAG19,AIT:30867-J237-J1-J1-J1-J0,INTA,J2012-65137,3
Linea,J13203,,Long,BAG19/BI1006//BAG19,AIT:30867-J238-J1-J1-J1-J0,INTA,J2012-65138,3
Linea,J13204,,Long,BAG19/BI1006//BAG19,AIT:30867-J240-J1-J1-J1-J0,INTA,J2012-65140,3
Linea,J13205,,Long,BAG19/BI1006//BAG19,AIT:30867-J242-J1-J1-J1-J0,INTA,J2012-65142,3
Linea,J13206,,Long,BAG19/BI1006//BAG19,AIT:30867-J243-J1-J1-J1-J0,INTA,J2012-65143,3
Linea,J13207,,Long,BAG19/BI1006//BAG19,AIT:30867-J244-J1-J1-J1-J0,INTA,J2012-65144,3
Linea,J13208,,Long,BAG19/BI1006//BAG19,AIT:30867-J245-J1-J1-J1-J0,INTA,J2012-65145,3
Linea,J13209,,Long,BAG19/BI1006//BAG19,AIT:30867-J248-J1-J1-J1-J0,INTA,J2012-65148,3
Linea,J13210,,Long,BAG19/BI1006//BAG19,AIT:30867-J250-J1-J1-J1-J0,INTA,J2012-65150,3
Linea,J13211,,Long,BAG19/BI1006//BAG19,AIT:30867-J252-J1-J1-J1-J0,INTA,J2012-65152,3
Linea,J13212,,Long,BAG19/BI1006//BAG19,AIT:30867-J253-J1-J1-J1-J0,INTA,J2012-65153,3
Linea,J13213,,Long,BAG19/BI1006//BAG19,AIT:30867-J254-J1-J1-J1-J0,INTA,J2012-65154,3
Linea,J13214,,Long,BAG19/BI1006//BAG19,AIT:30867-J256-J1-J1-J1-J0,INTA,J2012-65156,3
Linea,J13215,,Long,BI3004/BAGP11//BAGP11,AIT:30913-J28-J1-J1-J1-J0,INTA,J2012-65208,3
Linea,J13216,,Long,BI3004/BAGP11//BAGP11,AIT:30913-J210-J1-J1-J1-J0,INTA,J2012-65210,3
Linea,J13217,,Long,BI3004/BAGP11//BAGP11,AIT:30913-J213-J1-J1-J1-J0,INTA,J2012-65213,3
Linea,J13218,,Long,BI3004/BAGP11//BAGP11,AIT:30913-J220-J1-J1-J1-J0,INTA,J2012-65220,3
Linea,J13219,,Long,BI3004/BAGP11//BAGP11,AIT:30913-J223-J1-J1-J1-J0,INTA,J2012-65223,3
Linea,J13220,,Long,BI3004/BAGP11//BAGP11,AIT:30913-J225-J1-J1-J1-J0,INTA,J2012-65225,3
Linea,J13221,,Long,BI3004/BAGP11//BAGP11,AIT:30913-J227-J1-J1-J1-J0,INTA,J2012-65227,3
Linea,J13222,,Long,BI3004/BAGP11//BAGP11,AIT:30913-J229-J1-J1-J1-J0,INTA,J2012-65229,3
Linea,J13223,,Long,BI3004/BAGP11//BAGP11,AIT:30913-J230-J1-J1-J1-J0,INTA,J2012-65230,3
Linea,J13224,,Long,BI3004/BAGP11//BAGP11,AIT:30913-J231-J1-J1-J1-J0,INTA,J2012-65231,3
Linea,J13225,,Long,BI3004/BAGP11//BAGP11,AIT:30913-J234-J1-J1-J1-J0,INTA,J2012-65234,3
Linea,J13226,,Long,BI3004/BAGP11//BAGP11,AIT:30913-J237-J1-J1-J1-J0,INTA,J2012-65237,3
Linea,J13227,,Long,BI3004/BAGP11//BAGP11,AIT:30913-J238-J1-J1-J1-J0,INTA,J2012-65238,3
Linea,J13229,,Long,BI1005/BAGP11//SNOG,AIT:30983-J207-J1-J1-J1-J0,INTA,J2012-65407,3
Linea,J13230,,Long,BI1005/BAGP11//SNOG,AIT:30983-J224-J1-J1-J1-J0,INTA,J2012-65424,3
Linea,J13231,,Intermediate,BAGP11/B08102//BAGP11,AIT:30863 - J201 - J1-J1-J1-J0,INTA,J2012-65001,3
Linea,J13233,,Intermediate,BAGP11/B08102//BAGP11,AIT:30863 - J203 - J1-J1-J1-J0,INTA,J2012-65003,3
Linea,J13234,,Intermediate,BAGP11/B08102//BAGP11,AIT:30863 - J204 - J1-J1-J1-J0,INTA,J2012-65004,3
Linea,J13235,,Intermediate,BAGP11/B08102//BAGP11,AIT:30863 - J205 - J1-J1-J1-J0,INTA,J2012-65005,3
Linea,J13236,,Intermediate,BAGP11/B08102//BAGP11,AIT:30863 - J206 - J1-J1-J1-J0,INTA,J2012-65006,3
Linea,J13237,,Intermediate,BAGP11/B08102//BAGP11,AIT:30863 - J207 - J1-J1-J1-J0,INTA,J2012-65007,3
Linea,J13238,,Intermediate,BAGP11/B08102//BAGP11,AIT:30863 - J208 - J1-J1-J1-J0,INTA,J2012-65008,3
Linea,J13239,,Intermediate,BAGP11/B08102//BAGP11,AIT:30863 - J213 - J1-J1-J1-J0,INTA,J2012-65013,3
Linea,J13240,,Intermediate,BAGP11/B08102//BAGP11,AIT:30863 - J216 - J1-J1-J1-J0,INTA,J2012-65016,3
Linea,J13241,,Intermediate,BAGP11/B08102//BAGP11,AIT:30863 - J217 - J1-J1-J1-J0,INTA,J2012-65017,3
Linea,J13242,,Intermediate,BAGP11/B08102//BAGP11,AIT:30863 - J220 - J1-J1-J1-J0,INTA,J2012-65020,3
Linea,J13243,,Intermediate,BAGP11/B08102//BAGP11,AIT:30863 - J221 - J1-J1-J1-J0,INTA,J2012-65021,3
Linea,J13244,,Intermediate,BAGP11/B08102//BAGP11,AIT:30863 - J222 - J1-J1-J1-J0,INTA,J2012-65022,3
Linea,J13245,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J201 - J1-J1-J1-J0,INTA,J2012-65101,3
Linea,J13246,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J205 - J1-J1-J1-J0,INTA,J2012-65105,3
Linea,J13247,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J206 - J1-J1-J1-J0,INTA,J2012-65106,3
Linea,J13248,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J209 - J1-J1-J1-J0,INTA,J2012-65109,3
Linea,J13249,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J210 - J1-J1-J1-J0,INTA,J2012-65110,3
Linea,J13250,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J211 - J1-J1-J1-J0,INTA,J2012-65111,3
Linea,J13251,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J212 - J1-J1-J1-J0,INTA,J2012-65112,3
Linea,J13252,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J213 - J1-J1-J1-J0,INTA,J2012-65113,3
Linea,J13253,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J214 - J1-J1-J1-J0,INTA,J2012-65114,3
Linea,J13254,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J218 - J1-J1-J1-J0,INTA,J2012-65118,3
Linea,J13255,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J221 - J1-J1-J1-J0,INTA,J2012-65121,3
Linea,J13256,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J222 - J1-J1-J1-J0,INTA,J2012-65122,3
Linea,J13257,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J223 - J1-J1-J1-J0,INTA,J2012-65123,3
Linea,J13258,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J227 - J1-J1-J1-J0,INTA,J2012-65127,3
Linea,J13259,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J229 - J1-J1-J1-J0,INTA,J2012-65129,3
Linea,J13260,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J230 - J1-J1-J1-J0,INTA,J2012-65130,3
Linea,J13261,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J231 - J1-J1-J1-J0,INTA,J2012-65131,3
Linea,J13263,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J247 - J1-J1-J1-J0,INTA,J2012-65147,3
Linea,J13264,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J249 - J1-J1-J1-J0,INTA,J2012-65149,3
Linea,J13265,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J255 - J1-J1-J1-J0,INTA,J2012-65155,3
Linea,J13266,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J257 - J1-J1-J1-J0,INTA,J2012-65157,3
Linea,J13267,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J258 - J1-J1-J1-J0,INTA,J2012-65158,3
Linea,J13268,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J259 - J1-J1-J1-J0,INTA,J2012-65159,3
Linea,J13269,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J260 - J1-J1-J1-J0,INTA,J2012-65160,3
Linea,J13270,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J261 - J1-J1-J1-J0,INTA,J2012-65161,3
Linea,J13271,,Intermediate,BAG19/BI1006//BAG19,AIT:30867 - J262 - J1-J1-J1-J0,INTA,J2012-65162,3
Linea,J13272,,Intermediate,BI3004/BAGP11//BAGP11,AIT:30913 - J203 - J1-J1-J1-J0,INTA,J2012-65203,3
Linea,J13273,,Intermediate,BI3004/BAGP11//BAGP11,AIT:30913 - J205 - J1-J1-J1-J0,INTA,J2012-65205,3
Linea,J13274,,Intermediate,BI3004/BAGP11//BAGP11,AIT:30913 - J207 - J1-J1-J1-J0,INTA,J2012-65207,3
Linea,J13275,,Intermediate,BI3004/BAGP11//BAGP11,AIT:30913 - J216 - J1-J1-J1-J0,INTA,J2012-65216,3
Linea,J13276,,Intermediate,BI3004/BAGP11//BAGP11,AIT:30913 - J221 - J1-J1-J1-J0,INTA,J2012-65221,3
Linea,J13277,,Intermediate,BI3004/BAGP11//BAGP11,AIT:30913 - J226 - J1-J1-J1-J0,INTA,J2012-65226,3
Linea,J13278,,Intermediate,BI3004/BAGP11//BAGP11,AIT:30913 - J232 - J1-J1-J1-J0,INTA,J2012-65232,3
Linea,J13279,,Intermediate,BI3004/BAGP11//BAGP11,AIT:30913 - J236 - J1-J1-J1-J0,INTA,J2012-65236,3
Linea,J13280,,Intermediate,BI1006/BAGP11//SNOG,AIT:30977 - J202 - J1-J1-J1-J0,INTA,J2012-65302,3
Linea,J13281,,Intermediate,BI1006/BAGP11//SNOG,AIT:30977 - J203 - J1-J1-J1-J0,INTA,J2012-65303,3
Linea,J13282,,Intermediate,BI1006/BAGP11//SNOG,AIT:30977 - J204 - J1-J1-J1-J0,INTA,J2012-65304,3
Linea,J13283,,Intermediate,BI1006/BAGP11//SNOG,AIT:30977 - J206 - J1-J1-J1-J0,INTA,J2012-65306,3
Linea,J13284,,Intermediate,BI1006/BAGP11//SNOG,AIT:30977 - J212 - J1-J1-J1-J0,INTA,J2012-65312,3
Linea,J13285,,Intermediate,BI1006/BAGP11//SNOG,AIT:30977 - J222 - J1-J1-J1-J0,INTA,J2012-65322,3
Linea,J13286,,Intermediate,BI1006/BAGP11//SNOG,AIT:30977 - J225 - J1-J1-J1-J0,INTA,J2012-65325,3
Linea,J13287,,Intermediate,BI1006/BAGP11//SNOG,AIT:30977 - J226 - J1-J1-J1-J0,INTA,J2012-65326,3
Linea,J13288,,Intermediate,BI1006/BAGP11//SNOG,AIT:30977 - J227 - J1-J1-J1-J0,INTA,J2012-65327,3
Linea,J13289,,Intermediate,BI1006/BAGP11//SNOG,AIT:30977 - J228 - J1-J1-J1-J0,INTA,J2012-65328,3
Linea,J13290,,Intermediate,BI1006/BAGP11//SNOG,AIT:30977 - J229 - J1-J1-J1-J0,INTA,J2012-65329,3
Linea,J13291,,Intermediate,BI1006/BAGP11//SNOG,AIT:30977 - J230 - J1-J1-J1-J0,INTA,J2012-65330,3
Linea,J13292,,Intermediate,BI1005/BAGP11//SNOG,AIT:30983 - J202 - J1-J1-J1-J0,INTA,J2012-65402,3
Linea,J13293,,Intermediate,BI1005/BAGP11//SNOG,AIT:30983 - J205 - J1-J1-J1-J0,INTA,J2012-65405,3
Linea,J13294,,Intermediate,BI1005/BAGP11//SNOG,AIT:30983 - J206 - J1-J1-J1-J0,INTA,J2012-65406,3
Linea,J13295,,Intermediate,BI1005/BAGP11//SNOG,AIT:30983 - J209 - J1-J1-J1-J0,INTA,J2012-65409,3
Linea,J13296,,Intermediate,BI1005/BAGP11//SNOG,AIT:30983 - J212 - J1-J1-J1-J0,INTA,J2012-65412,3
Linea,J13297,,Intermediate,BI1005/BAGP11//SNOG,AIT:30983 - J216 - J1-J1-J1-J0,INTA,J2012-65416,3
Linea,J13298,,Intermediate,BI1005/BAGP11//SNOG,AIT:30983 - J220 - J1-J1-J1-J0,INTA,J2012-65420,3
Linea,J13299,,Intermediate,BI1005/BAGP11//SNOG,AIT:30983 - J225 - J1-J1-J1-J0,INTA,J2012-65425,3
Linea,J13301,,Intermediate,BI1005/BAGP11//SNOG,AIT:30983 - J227 - J1-J1-J1-J0,INTA,J2012-65427,3
Linea,J13302,,Intermediate,BI1005/BAGP11//SNOG,AIT:30983 - J228 - J1-J1-J1-J0,INTA,J2012-65428,3
Linea,J13303,,Short,BAGP11/B08102//BAGP11,AIT:30863-J210-J1-J1-J1-J0,INTA,J2012-65010,3
Linea,J13304,,Short,BAGP11/B08102//BAGP11,AIT:30863-J211-J1-J1-J1-J0,INTA,J2012-65011,3
Linea,J13305,,Short,BAGP11/B08102//BAGP11,AIT:30863-J212-J1-J1-J1-J0,INTA,J2012-65012,3
Linea,J13306,,Short,BAGP11/B08102//BAGP11,AIT:30863-J214-J1-J1-J1-J0,INTA,J2012-65014,3
Linea,J13307,,Short,BAGP11/B08102//BAGP11,AIT:30863-J215-J1-J1-J1-J0,INTA,J2012-65015,3
Linea,J13308,,Short,BAGP11/B08102//BAGP11,AIT:30863-J223-J1-J1-J1-J0,INTA,J2012-65023,3
Linea,J13309,,Short,BAGP11/B08102//BAGP11,AIT:30863-J225-J1-J1-J1-J0,INTA,J2012-65025,3
Linea,J13310,,Short,BAG19/BI1006//BAG19,AIT:30867-J208-J1-J1-J1-J0,INTA,J2012-65108,3
Linea,J13311,,Short,BAG19/BI1006//BAG19,AIT:30867-J220-J1-J1-J1-J0,INTA,J2012-65120,3
Linea,J13312,,Short,BAG19/BI1006//BAG19,AIT:30867-J225-J1-J1-J1-J0,INTA,J2012-65125,3
Linea,J13313,,Short,BAG19/BI1006//BAG19,AIT:30867-J232-J1-J1-J1-J0,INTA,J2012-65132,3
Linea,J13314,,Short,BAG19/BI1006//BAG19,AIT:30867-J235-J1-J1-J1-J0,INTA,J2012-65135,3
Linea,J13315,,Short,BAG19/BI1006//BAG19,AIT:30867-J239-J1-J1-J1-J0,INTA,J2012-65139,3
Linea,J13316,,Short,BAG19/BI1006//BAG19,AIT:30867-J241-J1-J1-J1-J0,INTA,J2012-65141,3
Linea,J13317,,Short,BAG19/BI1006//BAG19,AIT:30867-J251-J1-J1-J1-J0,INTA,J2012-65151,3
Linea,J13318,,Short,BI3004/BAGP11//BAGP11,AIT:30913-J202-J1-J1-J1-J0,INTA,J2012-65202,3
Linea,J13319,,Short,BI3004/BAGP11//BAGP11,AIT:30913-J206-J1-J1-J1-J0,INTA,J2012-65206,3
Linea,J13320,,Short,BI3004/BAGP11//BAGP11,AIT:30913-J209-J1-J1-J1-J0,INTA,J2012-65209,3
Linea,J13321,,Short,BI3004/BAGP11//BAGP11,AIT:30913-J211-J1-J1-J1-J0,INTA,J2012-65211,3
Linea,J13322,,Short,BI3004/BAGP11//BAGP11,AIT:30913-J212-J1-J1-J1-J0,INTA,J2012-65212,3
Linea,J13323,,Short,BI3004/BAGP11//BAGP11,AIT:30913-J214-J1-J1-J1-J0,INTA,J2012-65214,3
Linea,J13324,,Short,BI3004/BAGP11//BAGP11,AIT:30913-J215-J1-J1-J1-J0,INTA,J2012-65215,3
Linea,J13325,,Short,BI3004/BAGP11//BAGP11,AIT:30913-J217-J1-J1-J1-J0,INTA,J2012-65217,3
Linea,J13326,,Short,BI3004/BAGP11//BAGP11,AIT:30913-J218-J1-J1-J1-J0,INTA,J2012-65218,3
Linea,J13327,,Short,BI3004/BAGP11//BAGP11,AIT:30913-J219-J1-J1-J1-J0,INTA,J2012-65219,3
Linea,J13328,,Short,BI3004/BAGP11//BAGP11,AIT:30913-J222-J1-J1-J1-J0,INTA,J2012-65222,3
Linea,J13329,,Short,BI3004/BAGP11//BAGP11,AIT:30913-J224-J1-J1-J1-J0,INTA,J2012-65224,3
Linea,J13330,,Short,BI3004/BAGP11//BAGP11,AIT:30913-J233-J1-J1-J1-J0,INTA,J2012-65233,3
Linea,J13331,,Short,BI3004/BAGP11//BAGP11,AIT:30913-J235-J1-J1-J1-J0,INTA,J2012-65235,3
Linea,J13332,,Short,BI1006/BAGP11//SNOG,AIT:30977-J207-J1-J1-J1-J0,INTA,J2012-65307,3
Linea,J13333,,Short,BI1006/BAGP11//SNOG,AIT:30977-J208-J1-J1-J1-J0,INTA,J2012-65308,3
Linea,J13334,,Short,BI1006/BAGP11//SNOG,AIT:30977-J215-J1-J1-J1-J0,INTA,J2012-65315,3
Linea,J13335,,Short,BI1006/BAGP11//SNOG,AIT:30977-J217-J1-J1-J1-J0,INTA,J2012-65317,3
Linea,J13336,,Short,BI1006/BAGP11//SNOG,AIT:30977-J218-J1-J1-J1-J0,INTA,J2012-65318,3
Linea,J13337,,Short,BI1006/BAGP11//SNOG,AIT:30977-J220-J1-J1-J1-J0,INTA,J2012-65320,3
Linea,J13338,,Short,BI1006/BAGP11//SNOG,AIT:30977-J221-J1-J1-J1-J0,INTA,J2012-65321,3
Linea,J13339,,Short,BI1006/BAGP11//SNOG,AIT:30977-J223-J1-J1-J1-J0,INTA,J2012-65323,3
Linea,J13340,,Short,BI1006/BAGP11//SNOG,AIT:30977-J224-J1-J1-J1-J0,INTA,J2012-65324,3
Linea,J13341,,Short,BI1006/BAGP11//SNOG,AIT:30977-J231-J1-J1-J1-J0,INTA,J2012-65331,3
Linea,J13342,,Short,BI1005/BAGP11//SNOG,AIT:30983-J210-J1-J1-J1-J0,INTA,J2012-65410,3
Linea,J13343,,Short,BI1005/BAGP11//SNOG,AIT:30983-J213-J1-J1-J1-J0,INTA,J2012-65413,3
